184	0	1	1005.1	317.034	4277.1	367.034	4277.1	367.034	4280.99	365.581	-0.23507	0.0219518	300.388	9.02199	0.000946599	-0.000531207	-0.00426792	0.00217668	1.00187	0.00104917	-0.000510486	-0.00439444	0.00225489	1.00208	
189	0	1	662.465	318.823	3934.47	368.823	3934.47	368.823	3939.04	367.652	-0.216282	0.0219745	300.407	9.02203	0.0029178	-0.000268435	-0.00201215	0.0012996	1.00584	0.00301383	-0.000239936	-0.00213895	0.00134646	1.00603	
188	0	1	523.853	319.512	3795.85	369.512	3795.85	369.512	3799.99	368.656	-0.208643	0.0219929	300.414	9.02205	0.00334169	-0.000216593	-0.00150399	0.00105443	1.00669	0.00343805	-0.000185927	-0.00162995	0.00109227	1.00688	
190	0	1	682.111	319.063	3954.11	369.063	3954.11	369.063	3958.61	368.071	-0.217357	0.0220037	300.406	9.02206	0.00284475	-0.00027759	-0.0021033	0.0013398	1.00569	0.0029431	-0.000249087	-0.0022312	0.00138835	1.00589	
191	0	1	1202.5	317.838	4474.5	367.838	4474.5	367.838	4477.72	365.955	-0.245878	0.0220277	300.377	9.02206	-0.000898976	-0.000785291	-0.00636231	0.00289147	0.998154	-0.000803491	-0.000773142	-0.00649453	0.00299789	0.998342	
193	0	0	1449.98	319.446	4721.98	369.446	4721.98	369.446	4723.91	367.642	-0.259402	0.0221919	300.363	9.02222	-0.00411107	-0.001234	-0.00996673	0.00403575	0.991679	-0.00404872	-0.00123843	-0.0101359	0.00419811	0.991799	
196	0	1	457.466	323.916	3729.47	373.916	3729.47	373.916	3733.07	373.182	-0.204965	0.0222314	300.418	9.02229	0.00351265	-0.000195423	-0.00135568	0.000964379	1.00703	0.00361041	-0.000164003	-0.0014813	0.00099819	1.00723	
187	0	0	1982.13	320.037	5254.13	370.037	5254.13	370.037	5251.28	367.57	-0.288375	0.0223343	300.334	9.02234	-0.0151268	-0.00279411	-0.0221108	0.00755467	0.969429	-0.0154831	-0.00289147	-0.0226625	0.00797477	0.968696	
197	0	1	1186.57	323.342	4458.57	373.342	4458.57	373.342	4462.31	371.771	-0.245029	0.0223538	300.378	9.02239	-0.000680103	-0.000753446	-0.00620261	0.00284309	0.998594	-0.000584151	-0.000740609	-0.00634225	0.00294961	0.998783	
201	0	1	815.332	328.339	4087.33	378.339	4087.33	378.339	4092.56	376.575	-0.224714	0.0225239	300.398	9.02257	0.00229865	-0.000345117	-0.00289128	0.0016639	1.00459	0.00239243	-0.000320634	-0.00302251	0.00172398	1.00478	
